Trans Closed - Time,Voided Line,Voided Qty + Final Qty,Voided Qty,Final Qty,Voided Value,Voided Item,Voided Item Cat,First Tendered Item,First Tendered Item Cat,Final Tendered Qty,Final Tendered Amt,Category
0.001805556,1,1,2,1,6.9,107714,106,106961,108,1,0,0
0.000358796,3,3,4,1,26.7,106255,108,104989,104,1,0,0
0.00037037,3,3,4,1,26.7,106255,108,104989,104,1,0,0
0.000601852,2,2,4,2,14,100809,1306,102549,206,2,0.8,0
0.000613426,2,2,4,2,14,106527,211,102549,206,2,0.8,0
0.000208333,1,1,2,1,8.5,106295,102,106294,102,1,0,0
0.000775463,2,2,4,2,6.8,100196,608,100196,608,2,0,0
0.000787037,2,2,4,2,6.8,100196,608,100196,608,2,0,0
0.000555556,1,3,4,1,15.9,106034,201,106034,201,1,0,0
0.000543981,3,3,4,1,26.7,106255,108,106255,108,1,0,0
0.000555556,3,3,4,1,26.7,106255,108,106255,108,1,0,0
0.000127315,2,2,3,1,9.8,107714,106,104740,106,1,0,0
0.000451389,2,2,3,1,9.8,102313,106,104740,106,1,0,0
0.000729167,3,3,3,0,8.7,106030,101,102693,101,0.1,0,0
0.000717593,3,3,3,0,8.7,106030,101,102693,101,0.1,0,0
0.000706019,3,3,3,0,8.7,106030,101,102693,101,0.1,0,0
0.00025463,1,1,1,0,2.9,102693,101,102693,101,0.1,0,0
0.000648148,1,1,2,1,5.9,102305,104,102305,104,1,0,0
0.000405093,1,1,2,1,0,102307,104,104364,108,1,0,0
0.000694444,1,2,1,1,6.3,101864,601,104225,602,1,3,0
0.000231481,1,2,1,1,2,100738,212,100738,212,1,2,0
0.001342593,1,2,1,1,1.9,106153,603,106153,603,1,1.9,0
0.000509259,1,2,1,1,2.9,102313,106,104740,106,1,0,0
0.00025463,1,1,2,1,0,104748,108,104748,108,1,0,0
0.000196759,2,2,3,1,3.9,103982,104,102307,104,1,0,0
0.000185185,2,2,3,1,3.9,103982,104,102307,104,1,0,0
0.000497685,2,2,3,1,12.03,107080,101,107078,101,1,1.5,0
0.000104167,2,2,3,1,12.03,107524,101,107078,101,1,1.5,0
0.000636574,2,3,4,1,17.7,103982,104,103982,104,1,0,0
0.000393519,2,3,4,1,17.7,102307,104,103982,104,1,0,0
0.001631944,3,3,7,4,5,101785,902,105685,609,4,0,0
0.00162037,3,3,7,4,5,101785,902,105685,609,4,0,0
0.001608796,3,3,7,4,5,105685,609,105685,609,4,0,0
0.000277778,2,2,3,1,17.8,105140,105,105140,105,1,0,0
0.000173611,2,2,3,1,17.8,105139,105,105140,105,1,0,0
0.000416667,1,1,2,1,2,102738,102,107655,206,1,1.5,0
0.000277778,1,2,1,1,4.9,107485,106,102313,106,1,2.9,0
0.000543981,1,2,1,1,0,107026,106,102313,106,1,0,0
0.000763889,1,1,1,0,3.5,102691,101,106030,101,0.1,0,0
0.00025463,1,2,1,1,4.9,107094,106,104740,106,1,0,0
0.002152778,1,2,1,1,8.9,106255,108,104365,108,1,0,0
0.00056713,1,2,1,1,3.9,104740,106,102313,106,1,2.9,0
0.000648148,2,3,2,1,7.8,102313,106,102313,106,1,0,0
0.00037037,2,3,2,1,7.8,107713,106,102313,106,1,0,0
0.000659722,2,3,2,1,9.8,107713,106,102313,106,1,0,0
0.000671296,2,3,2,1,9.8,107713,106,102313,106,1,0,0
0.000219907,1,2,1,1,3.9,104740,106,104740,106,1,0,0
0.000983796,1,2,1,1,6.9,102307,104,103982,104,1,0,0
0.00056713,2,5,2,3,1.3,100743,212,106923,212,3,2.9,0
0.000127315,2,5,2,3,1.3,102910,9801,106923,212,3,2.9,0
0.000127315,1,2,1,1,10.3,106421,204,100203,603,1,2.4,0
0.000648148,1,1,1,0,13.5,107456,204,102691,101,0.07,0,0
0.000324074,1,2,1,1,2.9,102313,106,102313,106,1,0,0
0.001168981,1,2,1,1,4.9,104342,201,102539,201,1,0,0
0.000439815,2,3,2,1,9.8,107713,106,104342,201,1,0,0
0.000451389,2,3,2,1,9.8,107713,106,104342,201,1,0,0
0.000960648,2,3,2,1,10,100432,1401,102313,106,1,0.9,0
0.000960648,2,3,2,1,10,103031,1601,102313,106,1,0.9,0
0.000497685,3,4,3,1,14.8,104341,201,107654,201,1,0,0
0.000520833,3,4,3,1,14.8,102540,201,107654,201,1,0,0
0.000509259,3,4,3,1,14.8,107211,201,107654,201,1,0,0
0.000787037,1,2,1,1,7.45,107369,502,107369,502,1,0.3,0
0.00431713,2,4,2,2,16.8,104969,204,100742,212,2,2.2,0
0.004247685,2,4,2,2,16.8,104433,101,100742,212,2,2.2,0
0.000347222,3,3,3,0,10.5,107363,101,107363,101,0.1,0,0
0.000636574,2,3,2,1,9.8,105651,106,105649,106,1,0,0
0.000347222,1,1,1,0,3.5,102691,101,102693,101,0.1,0,0
0.000532407,2,3,2,1,9.8,105651,106,105649,106,1,0,0
0.000347222,3,3,3,0,10.5,107363,101,107363,101,0.1,0,0
0.000104167,1,2,1,1,8.9,104364,108,104365,108,1,0,0
0.000289352,1,2,1,1,4.9,105651,106,104881,106,1,0,0
0.000185185,2,2,2,0,8.4,107363,101,107363,101,0.1,0,0
0.000150463,1,2,1,1,2.4,100203,603,100203,603,1,2.4,0
0.002025463,8,9,10,1,30.65,102693,101,102547,206,1,0,0
0.00193287,8,9,10,1,30.65,106484,101,102547,206,1,0,0
0.001666667,8,9,10,1,30.65,104433,101,102547,206,1,0,0
0.001631944,8,9,10,1,30.65,103839,101,102547,206,1,0,0
0.001331019,8,9,10,1,30.65,103111,101,102547,206,1,0,0
0.001215278,8,9,10,1,30.65,102547,206,102547,206,1,0,0
0.00119213,8,9,10,1,30.65,105706,206,102547,206,1,0,0
0.000497685,1,1,2,1,4.9,104881,106,106833,106,1,0,0
0.119363426,1,1,2,1,2,102738,102,104372,901,1,2,0
0.000636574,1,1,2,1,6.9,102311,104,102311,104,1,0,0
0.000601852,1,1,7,6,0.15,100742,212,100742,212,6,0.2,0
0.005671296,8,8,9,1,38.5,104433,101,102738,102,1,2,0
0.005648148,8,8,9,1,38.5,104433,101,102738,102,1,2,0
0.005636574,8,8,9,1,38.5,104433,101,102738,102,1,2,0
0.005520833,8,8,9,1,38.5,107826,1701,102738,102,1,2,0
0.001585648,2,2,3,1,6.9,102311,104,102307,104,1,0,0
0.0009375,2,2,3,1,6.9,102307,104,102307,104,1,0,0
0.012418981,2,2,3,1,4,102738,102,102738,102,1,2,0
0.012199074,2,2,3,1,4,102738,102,102738,102,1,2,0
0.000856481,3,3,3,0,10.5,104037,101,102691,101,0.07,0,0
0.000821759,3,3,3,0,10.5,107363,101,102691,101,0.07,0,0
0.000798611,3,3,3,0,10.5,103111,101,102691,101,0.07,0,0
0.004143519,3,4,3,1,18.7,102738,102,107573,901,1,1.7,0
0.000740741,1,3,1,2,2,102738,102,105879,801,2,0,0
0.003935185,3,4,3,1,18.7,104337,601,107573,901,1,1.7,0
0.001145833,1,3,1,2,4.8,107863,201,107867,211,2,0,0
0.000381944,3,4,3,1,18.7,102311,104,107573,901,1,1.7,0
0.000451389,2,3,2,1,4.9,102738,102,102313,106,1,0,0
0.000162037,2,3,2,1,4.9,102313,106,102313,106,1,0,0
0.000300926,3,3,3,0,7.25,102693,101,106484,101,0.1,0,0
0.000104167,1,2,1,1,3.9,103982,104,102307,104,1,0,0
0.00099537,1,3,1,2,8.5,106254,101,100708,602,2,0,0
0.000277778,1,1,1,0,1.45,102693,101,102693,101,0.1,0,0
0.000428241,3,3,3,0,7.25,106030,101,106484,101,0.1,0,0
0.000081,1,2,1,1,2.9,103980,104,102305,104,1,0,0
0.001145833,1,2,1,1,2,102738,102,102738,102,1.31,1.8,0
0.004305556,2,3,2,1,14.8,107871,101,104740,106,1,0,0
0.000358796,1,3,1,2,6.3,104867,206,100750,212,2,2.8,0
0.000219907,3,6,3,3,5.44,102737,102,107215,203,3,0,0
0.000474537,3,6,3,3,5.44,107215,203,107215,203,3,0,0
0.000208333,3,6,3,3,5.44,102737,102,107215,203,3,0,0
0.004756944,1,2,1,1,7.9,106631,106,102313,106,1,0,0
0.000405093,2,5,2,3,0.1,103980,104,103980,104,3,0,0
0.000810185,2,5,2,3,0.1,106168,212,103980,104,3,0,0
0.000439815,2,2,2,0,10.4,103111,101,103111,101,0.07,0,0
0.000914352,2,2,2,0,10.4,102307,104,103111,101,0.07,0,0
0.000289352,1,2,1,1,0,106445,602,106445,602,1,0,0
0.000729167,1,3,1,2,2.2,101066,901,101065,901,2,3,0
0.004895833,4,7,6,1,38.5,107715,106,107713,106,1,0,0
0.005034722,4,7,6,1,38.5,107713,106,107713,106,1,0,0
0.00068287,4,7,6,1,38.5,102738,102,107713,106,1,0,0
0.001493056,3,4,3,1,14.2,106033,201,104342,201,1,0,0
0.001527778,3,4,3,1,14.2,106033,201,104342,201,1,0,0
0.001574074,3,4,3,1,14.2,101275,902,104342,201,1,0,0
0.003842593,2,4,3,1,24.6,106935,601,100742,212,1,1.1,0
0.027534722,4,7,6,1,30,106034,201,100742,212,1,1.1,0
0.003240741,4,7,6,1,30,107713,106,100742,212,1,1.1,0
0.003472222,4,7,6,1,30,106253,101,100742,212,1,1.1,0
0.027534722,2,4,3,1,24.6,106034,201,100742,212,1,1.1,0
0.027407407,2,4,3,1,24.6,104705,1003,100742,212,1,1.1,0
0.003472222,2,4,3,1,24.6,106253,101,100742,212,1,1.1,0
0.003842593,4,7,6,1,30,106935,601,100742,212,1,1.1,0
0.027407407,4,7,6,1,30,104705,1003,100742,212,1,1.1,0
0.00380787,2,4,3,1,24.6,105303,203,100742,212,1,1.1,0
0.003240741,2,4,3,1,24.6,107713,106,100742,212,1,1.1,0
0.00380787,4,7,6,1,30,105303,203,100742,212,1,1.1,0
0.006990741,1,2,1,1,1,102910,9801,107556,203,1,2.92,0
0.000601852,1,1,1,0,2.9,106030,101,106030,101,0.1,0,0
0.000729167,1,2,1,1,4.5,107206,610,105552,607,1,2.8,0
0.000324074,1,2,1,1,3.8,100842,606,106884,606,1,2.4,0
0.001342593,1,1,1,0,3.5,107363,101,103111,101,0.07,0,0
0.000787037,1,1,1,0,2.9,106030,101,106030,101,0.1,0,0
0.000277778,1,2,1,1,4.9,107713,106,102313,106,1,2.9,0
0.0003125,1,2,1,1,4.9,107713,106,102313,106,1,2.9,0
0.000405093,1,1,1,0,2.9,102693,101,103839,101,0.2,0.4,0
0.000300926,1,2,1,1,2,102738,102,102313,106,1,2.9,0
0.002337963,10,13,12,1,35.6,105309,211,104881,106,1,0,0
0.002268519,10,13,12,1,35.6,103969,211,104881,106,1,0,0
0.001111111,2,3,2,1,22,106528,208,107714,106,1,3,0
0.000844907,10,13,12,1,35.6,102738,102,104881,106,1,0,0
0.000636574,10,13,12,1,35.6,102699,102,104881,106,1,0,0
0.001689815,10,13,12,1,35.6,104881,106,104881,106,1,0,0
0.000636574,10,13,12,1,35.6,103207,102,104881,106,1,0,0
0.000636574,10,13,12,1,35.6,102697,102,104881,106,1,0,0
0.000636574,10,13,12,1,35.6,102702,102,104881,106,1,0,0
0.000821759,2,3,2,1,22,107080,101,107714,106,1,3,0
0.000509259,2,3,2,1,11,103456,201,106034,201,1,0,0
0.000706019,1,4,2,2,9.8,107761,602,107761,602,2,0,0
0.000497685,2,3,2,1,11,106033,201,106034,201,1,0,0
0.0003125,3,4,3,1,10.9,102738,102,104881,106,1,0,0
0.001782407,3,4,3,1,10.9,104917,102,104881,106,1,0,0
0.000324074,3,4,3,1,10.9,102738,102,104881,106,1,0,0
0.000543981,2,4,2,2,8.8,106913,401,100730,212,2,0.1,0
0.000509259,2,4,2,2,8.8,106913,401,100730,212,2,0.1,0
0.001157407,1,3,1,2,5.5,107709,401,105310,211,2,2,0
0.000393519,1,2,1,1,10.9,107952,102,102910,9801,1,0.2,0
0.000775463,1,2,2,0,7,107363,101,104037,101,0.07,0,0
0.000162037,1,3,2,1,6.6,107408,606,102910,9801,1,0.2,0
0.000138889,1,1,1,0,0,102693,101,102693,101,0.1,0,0
0.006747685,1,2,1,1,5.5,107211,201,102910,9801,1,0.2,0
0.000243056,1,2,1,1,3.9,104880,106,104881,106,1,0,0
0.0000926,1,1,1,0,3.5,103111,101,103111,101,0.07,0,0
0.000405093,2,3,2,1,4,102701,102,102738,102,1,2,0
0.000497685,2,3,2,1,4,102738,102,102738,102,1,2,0
0.000706019,1,1,3,2,6.9,106960,108,102306,104,2,0.4,0
0.000555556,1,1,2,1,4.9,107713,106,107713,106,1,0,0
0.000439815,1,1,2,1,2.9,102313,106,102313,106,1,0,0
0.000324074,2,2,3,1,11.8,107713,106,104740,106,1,0,0
0.000208333,2,2,3,1,11.8,107714,106,104740,106,1,0,0
0.007685185,2,2,3,1,10.8,102306,104,107713,106,1,0,0
0.007673611,2,2,3,1,10.8,103981,104,107713,106,1,0,0
0.001215278,2,2,3,1,20.4,107528,102,106296,102,1,0,0
0.001006944,2,2,3,1,20.4,107080,101,106296,102,1,0,0
0.000613426,2,2,4,2,14,106527,211,102549,206,2,0.8,0
0.000601852,2,2,4,2,14,100809,1306,102549,206,2,0.8,0
0.00037037,3,3,4,1,26.7,106255,108,104989,104,1,0,0
0.000358796,3,3,4,1,26.7,106255,108,104989,104,1,0,0
0.001805556,1,1,2,1,6.9,107714,106,106961,108,1,0,0
0.001122685,3,3,8,5,7.8,102510,203,100270,212,5,0.3,0
0.001099537,3,3,8,5,7.8,107460,203,100270,212,5,0.3,0
0.001076389,3,3,8,5,7.8,104616,502,100270,212,5,0.3,0
0.000555556,3,3,4,1,26.7,106255,108,106255,108,1,0,0
0.000543981,3,3,4,1,26.7,106255,108,106255,108,1,0,0
0.000555556,1,3,4,1,15.9,106034,201,106034,201,1,0,0
0.000787037,2,2,4,2,6.8,100196,608,100196,608,2,0,0
0.000775463,2,2,4,2,6.8,100196,608,100196,608,2,0,0
0.000208333,1,1,2,1,8.5,106295,102,106294,102,1,0,0
0.00150463,2,2,4,2,6.7,107867,211,100751,212,2,0,0
0.001238426,2,2,4,2,6.7,100751,212,100751,212,2,0,0
0.000115741,1,1,2,1,1,107094,106,104740,106,1,0,0
0.000451389,2,2,3,1,9.8,102313,106,104740,106,1,0,0
0.000127315,2,2,3,1,9.8,107714,106,104740,106,1,0,0
0.000462963,1,1,1,0,2.9,106484,101,102694,101,0.1,0,0
0.00037037,1,1,2,1,6.9,104748,108,102311,104,1,0,0
0.000185185,1,1,2,1,2.6,106473,602,106473,602,1,2.6,0
0.000717593,1,1,2,1,2.9,102313,106,102313,106,1,2.9,0
0.000636574,1,2,1,1,6.9,107856,108,107856,108,1,0,0
0.000324074,1,2,1,1,2.9,102313,106,104740,106,1,0,0
0.000324074,2,3,2,1,5.9,102313,106,107713,106,1,1,0
0.000381944,1,2,1,1,10.3,106421,204,107369,502,1,0.3,0
0.000428241,2,3,2,1,8.8,106913,401,102910,9801,1,0.2,0
0.000405093,2,3,2,1,8.8,106913,401,102910,9801,1,0.2,0
0.00087963,1,2,1,1,2,102738,102,102738,102,1.15,0.5,0
0.000451389,1,2,1,1,3,106011,805,102313,106,1,0,0
0.000127315,1,2,1,1,2,102738,102,102510,203,1,2.9,0
0.000902778,2,5,2,3,6.9,106294,102,103839,101,3.2,0.55,0
0.000451389,2,5,2,3,6.9,107825,1701,103839,101,3.2,0.55,0
0.000590278,1,2,1,1,6.3,102549,206,100203,603,1,2.4,0
0.000543981,1,1,1,0,3.5,107363,101,103111,101,0.07,0,0
0.000300926,1,2,1,1,3.9,103982,104,104403,1302,1,1.4,0
0.000104167,1,2,1,1,9.6,105949,1501,102042,502,1,1.4,0
0.000532407,2,2,2,0,11,104433,101,104433,101,0.1,0,0
0.0000926,1,2,1,1,1.9,106153,603,106153,603,1,1.9,0
0.00037037,2,2,2,0,11,104433,101,104433,101,0.1,0,0
0.001157407,3,4,3,1,14.62,107098,208,102510,203,1,2.9,0
0.0000579,1,2,1,1,3.9,104740,106,104740,106,1,0,0
0.000081,1,2,1,1,2.9,102313,106,102313,106,1,2.9,0
0.000081,1,2,1,1,2.9,103980,104,103980,104,1,2.9,0
0.000474537,1,2,1,1,2.9,102313,106,102313,106,1,0,0
0.000798611,3,4,3,1,14.62,103111,101,102510,203,1,2.9,0
0.000243056,1,2,1,1,2.6,100210,602,100210,602,1,2.6,0
0.000775463,3,4,3,1,14.62,104433,101,102510,203,1,2.9,0
0.000081,1,2,1,1,0.2,102910,9801,102910,9801,1,0.2,0
0.000081,1,2,1,1,3.9,107026,106,100203,603,1,2.4,0
0.00037037,1,2,1,1,1,104881,106,104880,106,1,0,0
0.0000579,1,2,1,1,2.4,100203,603,100203,603,1,2.4,0
0.0000926,1,2,1,1,2.9,102510,203,102510,203,1,2.9,0
0.000949074,1,1,1,0,3.5,103111,101,102691,101,0.07,0,0
0.0000579,1,2,1,1,2,104199,901,104199,901,1,2,0
0.000277778,1,2,1,1,2,102738,102,100026,606,1,2.3,0
0.000185185,1,2,1,1,1.9,106153,603,106153,603,1,1.9,0
0.052569444,2,3,2,1,7.4,107868,203,106153,603,1,1.9,0
0.05287037,2,3,2,1,7.4,107868,203,106153,603,1,1.9,0
0.000115741,1,2,1,1,3.9,107026,106,102313,106,1,2.9,0
0.001782407,1,2,1,1,5.5,104433,101,100203,603,1,2.4,0
0.000150463,1,2,1,1,1.9,106153,603,106153,603,1,1.9,0
0.000405093,1,2,1,1,3.9,107172,106,102313,106,1,2.9,0
0.000277778,2,3,2,1,9.8,103078,201,103456,201,1,0,0
0.000243056,2,3,2,1,9.8,103456,201,103456,201,1,0,0
0.000891204,2,4,2,2,5,102544,206,102544,206,2,0.5,0
0.001064815,2,4,2,2,5,104781,102,102544,206,2,0.5,0
0.000115741,1,2,1,1,2,102737,102,100738,212,1,2,0
0.000277778,1,2,1,1,2,106724,605,106724,605,1,2,0
0.000335648,2,2,2,0,5.8,106484,101,102693,101,0.1,0,0
0.000104167,2,2,2,0,5.8,102693,101,102693,101,0.1,0,0
0.001145833,3,6,5,1,9.3,105313,102,102738,102,1.26,0.4,0
0.001145833,3,6,5,1,9.3,102701,102,102738,102,1.26,0.4,0
0.000115741,3,6,5,1,9.3,102738,102,102738,102,1.26,0.4,0
0.000104167,1,2,1,1,2.9,103980,104,102305,104,1,0,0
0.00056713,1,1,1,0,3.5,104037,101,103108,101,0.1,0,0
0.000439815,1,1,2,1,3.9,103981,104,103980,104,1,2.9,0
0.000277778,1,1,2,1,4.9,107713,106,102313,106,1,0,0
0.001365741,2,2,3,1,13.8,107714,106,104740,106,1,0,0
0.000671296,2,2,3,1,13.8,107714,106,104740,106,1,0,0
0.000324074,1,1,2,1,2,102738,102,102738,102,1,2,0
0.000162037,1,1,2,1,4.9,104881,106,104881,106,1,0,0
0.001331019,1,1,2,1,3.7,100280,607,106153,603,1,1.9,0
0.00025463,1,3,1,2,3.9,103069,601,103069,601,2,0,0
0.000173611,1,3,1,2,0.3,106153,603,100196,608,2,0,0
0.000428241,1,2,1,1,0.2,102910,9801,102910,9801,1,0.2,0
0.000486111,1,1,1,0,6.9,102307,104,107363,101,0.1,0,0
0.000266204,2,4,2,2,1.07,102738,102,107659,211,2,0,0
0.000277778,2,4,2,2,1.07,102738,102,107659,211,2,0,0
0.000185185,2,3,2,1,10.7,106033,201,100707,602,1,3,0
0.000162037,2,3,2,1,10.7,102544,206,100707,602,1,3,0
0.000671296,1,2,2,0,7,102691,101,104037,101,0.07,0,0
0.000532407,1,2,1,1,8.5,106295,102,106295,102,1,0.5,0
0.000358796,1,2,1,1,8.9,106255,108,106255,108,1,0,0
0.000405093,1,2,1,1,6.9,106960,108,106960,108,1,0,0
0.000925926,2,3,2,1,15.8,103688,108,103688,108,1,0,0
0.000289352,2,3,2,1,15.8,102306,104,103688,108,1,0,0
0.003425926,1,2,1,1,5.9,102309,104,102309,104,1,2.9,0
0.00125,1,1,1,0,3.5,103111,101,106030,101,0.1,2.9,0
0.000625,9,14,13,1,26.6,105313,102,102510,203,1,2.9,0
0.006168981,1,2,1,1,5.17,107117,102,100743,212,1,1.1,0
0.0000926,1,2,1,1,4.5,106948,101,106153,603,1,1.9,0
0.001296296,1,3,1,2,1.7,105259,902,107553,208,2,0.6,0
0.000925926,1,2,1,1,2,102738,102,102910,9801,1,0.2,0
0.00037037,1,2,1,1,2.9,102313,106,104740,106,1,0,0
0.000439815,5,6,5,1,16.2,107852,102,102910,9801,1,0.2,0
0.002662037,5,6,5,1,16.2,104209,102,102910,9801,1,0.2,0
0.002673611,5,6,5,1,16.2,107851,102,102910,9801,1,0.2,0
0.002662037,5,6,5,1,16.2,105313,102,102910,9801,1,0.2,0
0.002824074,5,6,5,1,16.2,102737,102,102910,9801,1,0.2,0
0.000555556,1,1,2,1,6.9,107714,106,104740,106,1,0,0
0.000162037,1,1,2,1,3.9,107026,106,102313,106,1,2.9,0
0.002581019,3,3,3,0,8.45,102691,101,102691,101,0.07,0,0
0.002453704,3,3,3,0,8.45,102693,101,102691,101,0.07,0,0
0.001481481,3,3,3,0,8.45,106623,101,102691,101,0.07,0,0
0.000266204,1,1,2,1,3.9,103982,104,102307,104,1,0,0
0.001273148,1,1,4,3,8.5,106254,101,100201,603,3,0.9,0
0.000185185,1,1,2,1,3.9,107289,106,102042,502,1,1.4,0
0.001377315,1,1,2,1,8.2,102149,902,105685,609,1,2.9,0
0.000451389,1,1,2,1,4.9,107713,106,107714,106,1,0,0
0.0015625,2,2,4,2,10.6,107869,102,102438,1501,2,1,0
0.001064815,2,2,4,2,10.6,101250,902,102438,1501,2,1,0
0.000162037,1,1,1,0,3.5,102691,101,102691,101,0.07,0,0
0.000925926,1,2,1,1,10.9,107952,102,100201,603,1,2.5,0
0.000162037,1,2,1,1,2.9,107228,605,107228,605,1,2.9,0
0.000277778,1,2,1,1,4.9,106259,108,106260,108,1,2.9,0
0.002071759,1,2,1,1,5.9,102305,104,103980,104,1,2.9,0
0.00037037,4,5,4,1,26,103719,203,107848,603,1,2.7,0
0.000347222,4,5,4,1,26,106331,206,107848,603,1,2.7,0
0.00037037,4,5,4,1,26,106178,901,107848,603,1,2.7,0
0.000393519,4,5,4,1,26,104169,502,107848,603,1,2.7,0
0.000740741,1,2,1,1,6,107553,208,104881,106,1,0,0
0.000636574,1,2,1,1,2.9,102313,106,104740,106,1,0,0
0.001111111,2,3,3,0,7,102691,101,104037,101,0.07,0,0
0.000300926,1,2,1,1,2,102737,102,100659,608,1,2.8,0
0.000555556,1,2,1,1,4.9,107485,106,104740,106,1,0,0
0.000335648,1,2,1,1,6.9,107856,108,107856,108,1,0,0
0.001087963,2,3,3,0,7,103111,101,104037,101,0.07,0,0
0.000543981,1,1,7,6,9.7,107346,209,100737,212,6,2,0
0.000613426,1,1,4,3,2.9,107562,212,107868,203,3,1.5,0
0.01900463,4,4,5,1,35.9,102538,201,106474,602,1,2.6,0
0.018981481,4,4,5,1,35.9,104610,205,106474,602,1,2.6,0
0.018969907,4,4,5,1,35.9,107103,208,106474,602,1,2.6,0
0.018958333,4,4,5,1,35.9,107657,208,106474,602,1,2.6,0
0.000578704,1,1,4,3,4.3,103998,203,100204,603,3,2.5,0
0.000729167,1,1,2,1,2,102738,102,102910,9801,1,0.2,0
0.001550926,1,1,2,1,26.9,106005,402,101629,809,1,2.8,0
0.00275463,1,1,2,1,7.9,106631,106,100209,605,1,2.6,0
0.002546296,1,1,2,1,8.9,106632,106,106632,106,1,0.9,0
0.000335648,1,3,2,1,17.8,104364,108,104365,108,1,0,0
0.000694444,1,2,1,1,4.14,102307,104,103982,104,1,2.34,0
0.005289352,2,3,2,1,13.9,102738,102,102910,9801,1,0.2,0
0.0053125,2,3,2,1,13.9,107530,102,102910,9801,1,0.2,0
0.000671296,1,2,1,1,1.4,104617,502,104617,502,1,0.4,0
0.000590278,1,1,1,0,3.5,102691,101,102691,101,0.07,0,0
0.001585648,4,5,4,1,16.7,107713,106,102313,106,1,0,0
0.001145833,4,5,4,1,16.7,102313,106,102313,106,1,0,0
0.00025463,4,5,4,1,16.7,107713,106,102313,106,1,0,0
0.000706019,2,3,2,1,7.8,107591,504,100722,212,1,3,0
0.001041667,2,3,2,1,7.8,107590,504,100722,212,1,3,0
0.001030093,1,2,1,1,2,102737,102,100722,212,1,3,0
0.001678241,1,2,1,1,15.7,105556,204,100589,901,1,2.9,0
0.000729167,1,4,1,3,2.9,104272,603,101466,902,3,0.2,0
0.003784722,11,11,11,0,27.3,102693,101,102693,101,0.1,0,0
0.001539352,11,11,11,0,27.3,106030,101,102693,101,0.1,0,0
0.003611111,11,11,11,0,27.3,102691,101,102693,101,0.1,0,0
0.002071759,11,11,11,0,27.3,106030,101,102693,101,0.1,0,0
0.001527778,11,11,11,0,27.3,106030,101,102693,101,0.1,0,0
0.001539352,11,11,11,0,27.3,102693,101,102693,101,0.1,0,0
0.003587963,11,11,11,0,27.3,103111,101,102693,101,0.1,0,0
0.003680556,11,11,11,0,27.3,102693,101,102693,101,0.1,0,0
0.001550926,11,11,11,0,27.3,102693,101,102693,101,0.1,0,0
0.002060185,11,11,11,0,27.3,106030,101,102693,101,0.1,0,0
0.003668981,11,11,11,0,27.3,102693,101,102693,101,0.1,0,0
0.000763889,1,3,1,2,1.6,102647,212,100912,212,2,3,0
0.000393519,1,2,1,1,0,102305,104,103687,108,1,0,0
0.001226852,1,2,1,1,2.9,102313,106,107713,106,1,1,0
0.000219907,1,2,1,1,6.9,102311,104,103981,104,1,0,0
0.001215278,1,2,1,1,2.9,102313,106,102313,106,1,0,0
0.000381944,1,1,1,0,3.5,104037,101,104210,101,0.08,2.5,0
0.001435185,1,2,1,1,6.2,105477,204,102313,106,1,2.9,0
0.000486111,1,2,1,1,8.9,106255,108,104748,108,1,0,0
0.0000463,1,2,1,1,3.9,107289,106,102313,106,1,2.9,0
0.000358796,1,2,1,1,2,102738,102,106153,603,1,1.9,0
0.0000926,1,1,1,0,2.9,106030,101,102694,101,0.1,2.9,0
0.000173611,1,2,1,1,5.9,101772,602,102313,106,1,0,0
0.000590278,1,2,1,1,0.2,102910,9801,102738,102,1.34,0,0
0.000381944,1,2,1,1,4.9,107713,106,100203,603,1,2.4,0
0.000810185,1,2,1,1,0,104880,106,104880,106,2,0,0
0.000208333,1,2,1,1,0,104880,106,104880,106,2,0,0
0.000300926,1,2,1,1,4.9,107713,106,107713,106,1,0,0
0.000393519,2,3,2,1,5.3,106034,201,106033,201,1,0,0
0.000416667,2,3,2,1,5.3,106033,201,106033,201,1,0,0
0.009918981,1,2,1,1,17.4,107689,1001,100067,1501,1,2.9,0
0.00130787,2,3,2,1,9.8,107713,106,102313,106,1,0,0
0.001261574,2,3,2,1,9.8,107713,106,102313,106,1,0,0
0.000266204,1,2,1,1,4.9,107094,106,104740,106,1,0,0
0.010243056,1,3,1,2,6.9,102307,104,102305,104,2,0,0
0.001203704,1,2,1,1,6,104871,203,102510,203,1,2.7,0
0.001793981,8,9,8,1,38.3,107713,106,104740,106,1,0,0
0.00087963,8,9,8,1,38.3,107713,106,104740,106,1,0,0
0.000509259,8,9,8,1,38.3,107713,106,104740,106,1,0,0
0.000775463,8,9,8,1,38.3,107713,106,104740,106,1,0,0
0.002060185,8,9,8,1,38.3,107713,106,104740,106,1,0,0
0.000324074,8,9,8,1,38.3,102313,106,104740,106,1,0,0
0.006701389,2,4,3,1,6,102910,9801,102807,1001,1,0,0
0.0065625,2,4,3,1,6,104871,203,102807,1001,1,0,0
0.001886574,1,2,1,1,2.5,104210,101,102910,9801,1,0.2,0
0.001157407,5,7,6,1,35.2,106239,201,105708,201,1,0,0
0.00119213,5,7,6,1,35.2,106033,201,105708,201,1,0,0
0.001203704,5,7,6,1,35.2,102539,201,105708,201,1,0,0
0.001134259,5,7,6,1,35.2,105700,206,105708,201,1,0,0
